fecha,local,visitante,resultado_predicho,prob_modelo,cuota_apertura,cuota_cierre,prob_apertura_fair,prob_cierre_fair,clv,edge_vs_apertura,edge_vs_cierre,resultado_real,acierto,stake,cuota_apostada,pnl,pnl_acumulado,timestamp
2024-12-01 00:00:00,Liverpool,Man City,Empate,0.3739,3.6,3.8,0.2628,0.2509,-0.0119,0.1111,0.123,0,False,10.0,3.6,-10.0,34993.1,2026-03-14T00:34:45.007229
2024-12-03 00:00:00,Ipswich,Crystal Palace,Empate,0.3605,3.4,3.4,0.2793,0.2798,0.0005,0.0812,0.0807,2,False,10.0,3.4,-10.0,34983.1,2026-03-14T00:34:45.010520
2024-12-03 00:00:00,Leicester,West Ham,Empate,0.4992,3.4,3.5,0.2777,0.2711,-0.0066,0.2215,0.2281,0,False,10.0,3.4,-10.0,34973.1,2026-03-14T00:34:45.014778
2024-12-04 00:00:00,Arsenal,Man United,Local,0.7298,1.44,1.45,0.6554,0.6382,-0.0172,0.0744,0.0916,0,True,10.0,1.44,4.4,34977.5,2026-03-14T00:34:45.017552
2024-12-04 00:00:00,Aston Villa,Brentford,Local,0.5106,1.8,1.67,0.5275,0.5709,0.0434,-0.0169,-0.0603,0,True,10.0,1.8,8.0,34985.5,2026-03-14T00:34:45.019758
2024-12-04 00:00:00,Everton,Wolves,Local,0.3942,2.1,2.1,0.4509,0.4505,-0.0004,-0.0567,-0.0563,0,True,10.0,2.1,11.0,34996.5,2026-03-14T00:34:45.021610
2024-12-04 00:00:00,Man City,Nott'm Forest,Local,0.6429,1.36,1.3,0.6957,0.7223,0.0266,-0.0528,-0.0794,0,True,10.0,1.36,3.6,35000.1,2026-03-14T00:34:45.024655
2024-12-04 00:00:00,Newcastle,Liverpool,Visitante,0.584,1.75,2.0,0.5393,0.4751,-0.0642,0.0446,0.1089,1,False,10.0,1.75,-10.0,34990.1,2026-03-14T00:34:45.027093
2024-12-04 00:00:00,Southampton,Chelsea,Visitante,0.5382,1.33,1.3,0.7093,0.7198,0.0105,-0.1711,-0.1816,2,True,10.0,1.33,3.3,34993.4,2026-03-14T00:34:45.030041
2024-12-05 00:00:00,Bournemouth,Tottenham,Empate,0.4086,3.75,4.0,0.2528,0.236,-0.0168,0.1559,0.1726,0,False,10.0,3.75,-10.0,34983.4,2026-03-14T00:34:45.032520
2024-12-05 00:00:00,Fulham,Brighton,Local,0.365,2.35,2.55,0.4051,0.3719,-0.0332,-0.0401,-0.0069,0,True,10.0,2.35,13.5,34996.9,2026-03-14T00:34:45.034775
2024-12-07 00:00:00,Man United,Nott'm Forest,Local,0.5143,1.65,1.67,0.5756,0.5675,-0.0081,-0.0613,-0.0532,2,False,10.0,1.65,-10.0,34986.9,2026-03-14T00:34:45.036674
2024-12-07 00:00:00,Crystal Palace,Man City,Visitante,0.5871,1.57,1.73,0.6027,0.5504,-0.0523,-0.0156,0.0367,1,False,10.0,1.57,-10.0,34976.9,2026-03-14T00:34:45.039320
2024-12-07 00:00:00,Aston Villa,Southampton,Local,0.5597,1.36,1.3,0.6937,0.7242,0.0305,-0.134,-0.1646,0,True,10.0,1.36,3.6,34980.5,2026-03-14T00:34:45.041440
2024-12-07 00:00:00,Brentford,Newcastle,Empate,0.3976,3.75,3.75,0.2543,0.2543,0.0,0.1433,0.1433,0,False,10.0,3.75,-10.0,34970.5,2026-03-14T00:34:45.043545
2024-12-08 00:00:00,Fulham,Arsenal,Visitante,0.5388,1.6,1.62,0.5919,0.5889,-0.003,-0.0531,-0.0501,1,False,10.0,1.6,-10.0,34960.5,2026-03-14T00:34:45.046518
2024-12-08 00:00:00,Ipswich,Bournemouth,Visitante,0.4497,2.0,1.91,0.4751,0.4953,0.0202,-0.0254,-0.0456,2,True,10.0,2.0,10.0,34970.5,2026-03-14T00:34:45.049449
2024-12-08 00:00:00,Leicester,Brighton,Visitante,0.5794,1.73,1.65,0.5436,0.5804,0.0369,0.0358,-0.0011,1,False,10.0,1.73,-10.0,34960.5,2026-03-14T00:34:45.051424
2024-12-08 00:00:00,Tottenham,Chelsea,Visitante,0.5605,2.0,2.2,0.476,0.4322,-0.0438,0.0845,0.1283,2,True,10.0,2.0,10.0,34970.5,2026-03-14T00:34:45.053558
2024-12-09 00:00:00,West Ham,Wolves,Local,0.4741,1.9,1.8,0.5015,0.5291,0.0275,-0.0274,-0.055,0,True,10.0,1.9,9.0,34979.5,2026-03-14T00:34:45.056688
2024-12-14 00:00:00,Arsenal,Everton,Local,0.6022,1.22,1.22,0.7756,0.7803,0.0047,-0.1734,-0.1781,1,False,10.0,1.22,-10.0,34969.5,2026-03-14T00:34:45.059168
2024-12-14 00:00:00,Liverpool,Fulham,Local,0.603,1.33,1.29,0.7102,0.7362,0.026,-0.1072,-0.1332,1,False,10.0,1.33,-10.0,34959.5,2026-03-14T00:34:45.062843
2024-12-14 00:00:00,Newcastle,Leicester,Local,0.6236,1.3,1.29,0.7301,0.7409,0.0108,-0.1065,-0.1173,0,True,10.0,1.3,3.0,34962.5,2026-03-14T00:34:45.066033
2024-12-14 00:00:00,Nott'm Forest,Aston Villa,Visitante,0.3621,2.7,2.75,0.3515,0.3475,-0.004,0.0106,0.0147,0,False,10.0,2.7,-10.0,34952.5,2026-03-14T00:34:45.068340
2024-12-14 00:00:00,Wolves,Ipswich,Local,0.5754,1.9,1.91,0.5,0.4937,-0.0063,0.0754,0.0817,2,False,10.0,1.9,-10.0,34942.5,2026-03-14T00:34:45.070747
2024-12-15 00:00:00,Southampton,Tottenham,Visitante,0.444,1.67,1.75,0.5692,0.5442,-0.025,-0.1253,-0.1002,2,True,10.0,1.67,6.7,34949.2,2026-03-14T00:34:45.072863
2024-12-15 00:00:00,Man City,Man United,Local,0.5899,1.57,1.5,0.6014,0.6343,0.0329,-0.0115,-0.0444,2,False,10.0,1.57,-10.0,34939.2,2026-03-14T00:34:45.074739
2024-12-15 00:00:00,Brighton,Crystal Palace,Local,0.6609,1.85,1.91,0.5099,0.495,-0.0149,0.151,0.1659,2,False,10.0,1.85,-10.0,34929.2,2026-03-14T00:34:45.076607
2024-12-15 00:00:00,Chelsea,Brentford,Local,0.6635,1.33,1.33,0.7148,0.7148,0.0,-0.0513,-0.0513,0,True,10.0,1.33,3.3,34932.5,2026-03-14T00:34:45.078804
2024-12-16 00:00:00,Bournemouth,West Ham,Local,0.4363,1.7,1.73,0.5609,0.5453,-0.0156,-0.1246,-0.109,1,False,10.0,1.7,-10.0,34922.5,2026-03-14T00:34:45.081795
2024-12-21 00:00:00,Aston Villa,Man City,Visitante,0.3905,2.1,2.2,0.4517,0.4309,-0.0208,-0.0612,-0.0404,0,False,10.0,2.1,-10.0,34912.5,2026-03-14T00:34:45.083928
2024-12-21 00:00:00,Brentford,Nott'm Forest,Empate,0.4176,3.6,3.6,0.2627,0.265,0.0023,0.1549,0.1526,2,False,10.0,3.6,-10.0,34902.5,2026-03-14T00:34:45.086497
2024-12-21 00:00:00,Crystal Palace,Arsenal,Visitante,0.829,1.55,1.48,0.6184,0.6438,0.0254,0.2106,0.1852,2,True,10.0,1.55,5.5,34908.0,2026-03-14T00:34:45.089094
2024-12-21 00:00:00,Ipswich,Newcastle,Visitante,0.4897,1.73,1.73,0.5478,0.5532,0.0054,-0.058,-0.0634,2,True,10.0,1.73,7.3,34915.3,2026-03-14T00:34:45.090995
2024-12-21 00:00:00,West Ham,Brighton,Empate,0.4631,3.7,3.6,0.2591,0.2647,0.0055,0.204,0.1985,1,True,10.0,3.7,27.0,34942.3,2026-03-14T00:34:45.092925
2024-12-22 00:00:00,Leicester,Wolves,Empate,0.3685,3.4,3.4,0.2784,0.2777,-0.0006,0.0901,0.0908,2,False,10.0,3.4,-10.0,34932.3,2026-03-14T00:34:45.095287
2024-12-22 00:00:00,Man United,Bournemouth,Local,0.6069,1.8,1.8,0.5257,0.5257,0.0,0.0812,0.0811,2,False,10.0,1.8,-10.0,34922.3,2026-03-14T00:34:45.098656
2024-12-22 00:00:00,Tottenham,Liverpool,Visitante,0.492,1.73,1.6,0.5504,0.5909,0.0405,-0.0583,-0.0988,2,True,10.0,1.73,7.3,34929.6,2026-03-14T00:34:45.100602
2024-12-22 00:00:00,Fulham,Southampton,Local,0.6141,1.42,1.57,0.6659,0.6072,-0.0586,-0.0518,0.0069,1,False,10.0,1.42,-10.0,34919.6,2026-03-14T00:34:45.103051
2024-12-22 00:00:00,Everton,Chelsea,Visitante,0.5975,1.62,1.67,0.5849,0.5623,-0.0226,0.0126,0.0352,1,False,10.0,1.62,-10.0,34909.6,2026-03-14T00:34:45.105535
2024-12-26 00:00:00,Newcastle,Aston Villa,Local,0.5084,1.91,1.9,0.497,0.5,0.003,0.0113,0.0084,0,True,10.0,1.91,9.1,34918.7,2026-03-14T00:34:45.107454
2024-12-26 00:00:00,Wolves,Man United,Visitante,0.522,1.91,1.8,0.4985,0.5293,0.0308,0.0235,-0.0072,0,False,10.0,1.91,-10.0,34908.7,2026-03-14T00:34:45.109272
2024-12-26 00:00:00,Southampton,West Ham,Visitante,0.4805,2.2,2.25,0.4337,0.4222,-0.0116,0.0467,0.0583,2,True,10.0,2.2,12.0,34920.7,2026-03-14T00:34:45.111057
2024-12-26 00:00:00,Nott'm Forest,Tottenham,Local,0.3923,2.3,2.1,0.4146,0.4467,0.0321,-0.0223,-0.0544,0,True,10.0,2.3,13.0,34933.7,2026-03-14T00:34:45.115031
2024-12-26 00:00:00,Liverpool,Leicester,Local,0.7503,1.08,1.07,0.8795,0.8805,0.001,-0.1293,-0.1303,0,True,10.0,1.08,0.8,34934.5,2026-03-14T00:34:45.118429
2024-12-26 00:00:00,Chelsea,Fulham,Local,0.7165,1.48,1.45,0.6417,0.6543,0.0125,0.0748,0.0623,2,False,10.0,1.48,-10.0,34924.5,2026-03-14T00:34:45.120413
2024-12-26 00:00:00,Man City,Everton,Local,0.5818,1.33,1.33,0.7046,0.7152,0.0105,-0.1229,-0.1334,1,False,10.0,1.33,-10.0,34914.5,2026-03-14T00:34:45.122390
2024-12-26 00:00:00,Bournemouth,Crystal Palace,Local,0.5243,1.9,2.1,0.5,0.4543,-0.0457,0.0243,0.0699,1,False,10.0,1.9,-10.0,34904.5,2026-03-14T00:34:45.124460
2024-12-27 00:00:00,Arsenal,Ipswich,Local,0.8015,1.14,1.14,0.8315,0.8325,0.001,-0.03,-0.031,0,True,10.0,1.14,1.4,34905.9,2026-03-14T00:34:45.126371
2024-12-27 00:00:00,Brighton,Brentford,Local,0.69,1.62,1.6,0.583,0.5909,0.0079,0.1069,0.0991,1,False,10.0,1.62,-10.0,34895.9,2026-03-14T00:34:45.128288
2024-12-29 00:00:00,Everton,Nott'm Forest,Empate,0.4171,3.2,3.1,0.2964,0.3072,0.0108,0.1206,0.1099,2,False,10.0,3.2,-10.0,34885.9,2026-03-14T00:34:45.132300
2024-12-29 00:00:00,Fulham,Bournemouth,Empate,0.3945,3.6,3.4,0.2621,0.2798,0.0177,0.1324,0.1147,1,True,10.0,3.6,26.0,34911.9,2026-03-14T00:34:45.135356
2024-12-29 00:00:00,Leicester,Man City,Visitante,0.7101,1.36,1.27,0.7,0.748,0.048,0.0101,-0.0379,2,True,10.0,1.36,3.6,34915.5,2026-03-14T00:34:45.137373
2024-12-29 00:00:00,Tottenham,Wolves,Local,0.5597,1.6,1.65,0.5879,0.5722,-0.0157,-0.0282,-0.0125,1,False,10.0,1.6,-10.0,34905.5,2026-03-14T00:34:45.139673
2024-12-29 00:00:00,West Ham,Liverpool,Visitante,0.8038,1.4,1.38,0.6757,0.6849,0.0093,0.1281,0.1189,2,True,10.0,1.4,4.0,34909.5,2026-03-14T00:34:45.141805
2024-12-29 00:00:00,Crystal Palace,Southampton,Local,0.5333,1.57,1.5,0.5924,0.6303,0.0379,-0.0591,-0.0971,0,True,10.0,1.57,5.7,34915.2,2026-03-14T00:34:45.143775
2024-12-30 00:00:00,Man United,Newcastle,Empate,0.4163,3.5,3.5,0.2743,0.2726,-0.0018,0.142,0.1438,2,False,10.0,3.5,-10.0,34905.2,2026-03-14T00:34:45.146882
